Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDA37,4089.72385818,OUT027
FDH46,1620.64390755,OUT018
FDS25,2219.10122412,OUT035
FDH04,1427.13868071,OUT027
FDX52,2728.7402258,OUT046
NCD42,608.595703095,OUT017
FDW47,1814.65294199,OUT017
FDL25,1372.72939225,OUT027
NCJ06,284.280787845,OUT010
FDY09,1344.42218687,OUT013
FDS40,660.039422747,OUT046
FDH41,2753.95362699,OUT017
FDG38,1617.41970458,OUT035
FDU03,4093.26079982,OUT027
FDV20,1985.47301572,OUT046
DRB13,2726.60090987,OUT045
NCQ30,1403.69187577,OUT013
NCH06,2750.5052281,OUT013
FDU50,1634.62775325,OUT018
NCO42,350.356854164,OUT019
FDW09,1171.73583054,OUT018
FDH04,1400.44563615,OUT013
FDC21,1270.0691194,OUT045
FDL21,659.453796451,OUT049
FDM46,255.738076767,OUT010
FDT22,131.449394978,OUT019
FDB28,2040.82550971,OUT035
FDI12,1198.0129082,OUT018
FDA28,1976.06264863,OUT045
FDF59,1985.47301572,OUT013
FDM45,4089.72385818,OUT027
FDQ56,1617.41970458,OUT017
FDR46,2615.03348717,OUT049
FDT01,3764.32490814,OUT013
FDD16,1416.51917183,OUT027
NCU30,418.646462264,OUT010
FDM40,324.112282402,OUT010
FDI56,1617.41970458,OUT035
NCS30,1985.47301572,OUT013
FDU08,1617.41970458,OUT017
FDX51,4097.0851546,OUT027
FDA43,2734.17140606,OUT045
FDX59,123.533414111,OUT010
FDC37,1626.80167484,OUT018
FDP58,2751.35264797,OUT013
NCY42,2370.00126156,OUT035
FDF21,3335.25143438,OUT018
FDU10,768.379019982,OUT027
DRL47,1945.13776889,OUT018
FDA58,2708.75989363,OUT018
FDJ22,2040.82550971,OUT049
FDK50,3233.68742749,OUT046
FDO38,1159.02189758,OUT035
DRF60,4188.68715996,OUT035
NCZ42,543.412334889,OUT019
FDD35,2268.42456719,OUT049
FDL25,1182.37061276,OUT045
FDJ16,1088.81701384,OUT013
DRK59,2748.91651058,OUT049
FDI50,4073.12726521,OUT046
NCB19,1617.41970458,OUT045
DRI37,949.745770812,OUT035
FDA14,1386.53220226,OUT027
FDC08,2698.47729679,OUT018
FDS45,1625.7481324,OUT046
FDI21,1126.5980578,OUT049
DRJ47,3377.91209976,OUT035
DRE37,2758.17467907,OUT027
FDT55,3160.62203712,OUT018
NCG42,2754.63773744,OUT027
FDA31,2683.917526,OUT049
NCW42,2744.98813702,OUT046
FDF50,3469.65542772,OUT017
FDK56,2732.27606578,OUT049
FDX10,613.45642356,OUT035
NCK07,4093.26079982,OUT027
FDZ49,3891.07120181,OUT017
FDR33,1627.78749301,OUT013
FDO44,2211.66538869,OUT018
FDA20,3574.72632259,OUT046
NCL30,3226.50114263,OUT045
FDI05,242.978720781,OUT019
FDQ12,2707.19185144,OUT018
FDH47,1617.41970458,OUT017
FDH34,3474.55993737,OUT018
FDF29,2331.62774402,OUT046
FDG40,608.881157973,OUT018
NCE18,4206.02263304,OUT017
FDP21,542.920191887,OUT010
FDY50,1617.41970458,OUT013
FDB36,2324.8222109,OUT049
NCZ29,1982.30423342,OUT049
FDU20,2253.08677048,OUT018
FDO56,1407.67865108,OUT013
FDW31,2730.55315549,OUT049
DRH59,1314.73927647,OUT013
NCB30,2737.01995285,OUT017
FDK43,2754.63773744,OUT027
FDW43,4108.97230928,OUT045
NCL19,2362.0516358,OUT017
FDJ27,1617.41970458,OUT046
FDC45,2040.82550971,OUT046
FDY40,779.721886041,OUT035
NCM41,1175.96066241,OUT035
NCK18,443.047192656,OUT019
FDP37,1986.48458083,OUT049
FDA27,5874.42354236,OUT027
NCX30,4152.29693526,OUT035
FDR09,4228.20269308,OUT017
FDG08,4093.26079982,OUT027
NCU30,2655.58131922,OUT013
FDB16,1172.19314017,OUT017
FDM16,1617.41970458,OUT017
FDC48,1617.41970458,OUT013
NCF18,3604.1511384,OUT046
FDU46,1617.41970458,OUT018
FDH41,2703.83447124,OUT018
NCN42,354.033791941,OUT010
FDU49,1617.41970458,OUT046
FDB20,1423.67094377,OUT027
FDG50,208.553227386,OUT019
FDW20,1814.65294199,OUT045
NCO55,1291.20072777,OUT049
FDX48,2035.65125464,OUT046
FDU48,1298.02317771,OUT046
FDR48,340.278798766,OUT019
FDK27,1817.61542124,OUT013
FDT35,2040.82550971,OUT013
FDN12,1627.78749301,OUT049
NCE31,123.533414111,OUT019
FDL21,620.584649111,OUT017
FDV56,1190.02689432,OUT017
FDR16,3824.58241526,OUT017
NCP41,1287.40930663,OUT049
FDJ27,1619.45880158,OUT013
FDA07,1814.65294199,OUT017
FDK55,1216.22869319,OUT049
FDM33,3886.29161596,OUT049
FDY46,3535.57518446,OUT046
FDD36,1661.86577398,OUT046
FDB12,2754.63773744,OUT027
FDF28,326.643579877,OUT019
NCE07,323.393255264,OUT019
FDW50,2758.17467907,OUT027
NCW18,4155.43374188,OUT017
NCJ17,207.655899386,OUT019
DRZ24,320.000039496,OUT010
FDS07,1655.89753538,OUT035
NCW05,542.635105545,OUT010
FDZ22,1196.30304011,OUT018
FDK02,1663.53237845,OUT046
FDZ45,4097.0851546,OUT027
FDL25,1210.68782514,OUT046
FDS08,2684.52679513,OUT045
NCZ42,5874.42354236,OUT027
FDX57,1617.41970458,OUT035
FDF21,3453.23418329,OUT046
FDJ56,1617.41970458,OUT018
FDX10,755.808377323,OUT013
DRG48,2617.45473885,OUT035
DRN37,2040.82550971,OUT046
NCY41,608.899077083,OUT018
FDN28,1190.22117071,OUT045
FDE34,3458.1580814,OUT045
FDR10,2040.82550971,OUT045
FDC32,1254.53903451,OUT017
DRG13,3217.70992822,OUT046
FDP59,1625.7481324,OUT049
NCT53,422.443130379,OUT010
FDL57,5874.42354236,OUT027
FDN32,542.920191887,OUT010
FDK09,3797.70319114,OUT018
FDA52,467.220841673,OUT010
FDC57,2040.82550971,OUT049
FDI09,4103.50204897,OUT035
NCB07,3627.14407213,OUT046
FDP26,1195.96229653,OUT035
FDP40,2754.63773744,OUT027
FDL15,1409.4649273,OUT013
FDV07,1628.7279663,OUT046
FDS03,1176.83211068,OUT017
FDE50,3556.21415992,OUT049
FDQ15,1617.41970458,OUT017
FDQ33,542.920191887,OUT010
FDT22,1090.87880487,OUT013
DRO35,2238.24343812,OUT035
FDJ41,4210.18262299,OUT049
FDQ27,1625.7481324,OUT035
FDC26,1196.79144955,OUT017
NCF43,4089.72385818,OUT027
NCR50,3226.87301658,OUT035
FDE39,2253.45114473,OUT018
FDN49,773.032753867,OUT027
DRG11,1627.78749301,OUT035
NCA18,1229.81421448,OUT049
FDM36,2636.75333726,OUT018
FDW32,1249.64017723,OUT017
NCQ18,315.998324556,OUT010
FDX14,1415.29832809,OUT027
FDD46,2031.33978434,OUT017
FDI34,543.412334889,OUT019
NCJ17,1256.57031976,OUT035
FDB52,2752.16400127,OUT035
FDV55,2522.63678872,OUT018
FDC57,2040.82550971,OUT046
FDB29,1655.89753538,OUT046
NCO43,1617.41970458,OUT035
FDG44,844.49924513,OUT045
FDJ34,1976.06264863,OUT045
FDH40,1267.64743246,OUT049
NCD07,1375.83313197,OUT027
FDB41,760.275134788,OUT017
FDH47,1617.41970458,OUT018
DRK37,3435.60829038,OUT035
FDM25,466.998972359,OUT019
NCX06,2721.81567864,OUT045
NCS05,1995.63286035,OUT017
FDS39,3252.17967314,OUT045
FDC47,5874.42354236,OUT027
FDG20,1351.16305649,OUT013
DRL23,1627.78749301,OUT017
FDY33,3185.17198066,OUT013
NCH18,4143.57892922,OUT045
FDX47,2649.85855197,OUT035
NCB06,2648.92733179,OUT045
FDP36,806.086710331,OUT049
FDW44,2040.82550971,OUT018
NCU41,3476.38755546,OUT018
NCS17,2230.35549083,OUT046
FDD46,2035.65125464,OUT035
FDE45,3426.50501492,OUT017
FDI09,4075.43614686,OUT017
NCJ54,543.412334889,OUT010
NCA29,2636.77622833,OUT018
NCN41,1432.91306027,OUT027
FDY34,2672.13923881,OUT035
NCG55,2224.50452305,OUT035
DRM49,699.410224628,OUT046
NCB42,1655.89753538,OUT049
FDE58,2226.3758583,OUT045
DRJ25,889.158545114,OUT013
FDS47,250.035621679,OUT010
FDY21,3509.62746339,OUT049
NCI54,1628.7279663,OUT013
FDO24,2649.59302167,OUT017
FDY43,1200.16996988,OUT035
FDF35,1627.78749301,OUT018
NCP29,167.017497415,OUT019
FDN28,1372.85874686,OUT027
FDJ50,805.396965836,OUT018
FDQ14,2758.17467907,OUT027
FDC37,1627.78749301,OUT035
FDN08,1693.07591755,OUT046
FDD04,2021.19218779,OUT035
FDW34,3943.11111493,OUT018
FDP04,1094.400405,OUT017
NCG07,2735.029671,OUT017
NCN14,2040.82550971,OUT018
FDJ16,894.50976963,OUT045
NCM42,1627.78749301,OUT045
NCF19,824.946642425,OUT046
FDY21,3397.82537189,OUT018
FDY19,2229.15121334,OUT035
FDV09,2031.33978434,OUT045
FDA28,1976.06264863,OUT013
FDC38,2300.76802244,OUT018
FDL28,2040.82550971,OUT045
NCH43,2040.82550971,OUT049
NCN53,623.936573186,OUT045
NCW05,3238.66108509,OUT017
NCO30,2673.62997314,OUT018
FDT04,123.533414111,OUT019
FDB27,3483.05139565,OUT018
NCK07,2666.00256935,OUT013
NCA53,886.269764486,OUT013
FDB33,2603.42466839,OUT018
FDU37,2214.26279046,OUT017
FDR13,1266.57694997,OUT035
FDE45,3428.3129542,OUT049
FDV37,2736.51377642,OUT017
FDX44,254.984887896,OUT019
NCL06,2757.4994494,OUT017
FDJ28,2730.28720407,OUT045
FDX55,3869.42374063,OUT049
NCK17,622.147921544,OUT018
FDH52,1008.93812243,OUT035
FDN13,1426.73866789,OUT027
FDK44,2634.82115133,OUT018
FDU16,1617.41970458,OUT046
FDZ07,947.190276378,OUT017
NCN06,4093.26079982,OUT027
FDH02,209.738687628,OUT010
NCW18,4100.77918558,OUT045
FDH57,2329.29466205,OUT013
FDV35,3248.14056169,OUT045
NCU29,2612.69217386,OUT013
NCP02,968.764184106,OUT046
FDN44,3161.75177437,OUT013
FDX03,647.270909106,OUT018
FDR11,374.986481879,OUT010
FDA36,2040.82550971,OUT046
FDP58,4097.0851546,OUT027
FDH31,1185.43654207,OUT045
FDH34,3571.26355394,OUT035
FDS13,2760.05728211,OUT035
FDT01,3682.2141049,OUT018
FDY09,1224.40028891,OUT049
FDV33,5874.42354236,OUT027
NCW29,311.277130357,OUT010
NCN17,1197.03569756,OUT045
FDX01,1661.86577398,OUT046
FDL03,2722.05716439,OUT049
DRL59,924.298903222,OUT049
DRM11,5874.42354236,OUT027
FDA43,2735.62217318,OUT049
FDZ56,445.755498627,OUT010
FDI44,1617.41970458,OUT018
FDB50,1617.41970458,OUT013
FDU15,123.533414111,OUT019
NCJ19,124.403068119,OUT019
FDD48,1655.89753538,OUT013
NCW42,2753.06667459,OUT035
FDL24,3380.38828198,OUT017
NCB30,2730.02573155,OUT013
FDK25,3262.6377826,OUT013
FDW28,2725.3822143,OUT049
FDD47,3403.89367987,OUT017
FDK16,319.426992369,OUT019
FDW37,1617.41970458,OUT046
FDA48,3900.32464232,OUT035
FDA14,1196.82258709,OUT017
FDV15,1621.74941658,OUT013
FDN22,4042.94182608,OUT049
NCD55,637.651406663,OUT045
FDY43,1348.9573507,OUT013
NCU05,1155.9013946,OUT017
FDF10,2031.33978434,OUT035
FDR39,3429.83305636,OUT018
FDG40,755.808377323,OUT013
FDZ28,311.723716192,OUT019
FDE02,1617.41970458,OUT045
FDU60,3257.73613576,OUT049
FDM21,4274.81906889,OUT013
FDV52,282.971128486,OUT019
NCW06,2718.2348414,OUT013
FDX36,3947.65846331,OUT035
FDT35,2758.17467907,OUT027
NCL19,341.591132891,OUT010
NCD31,2665.30647607,OUT046
FDE53,229.762042485,OUT019
FDW58,260.336991189,OUT019
DRF48,2040.82550971,OUT046
FDW57,3331.89202636,OUT035
DRH13,1198.68044754,OUT017
FDT33,2660.99281196,OUT013
DRK47,5874.42354236,OUT027
FDY22,342.370240756,OUT010
FDC35,469.166509159,OUT019
FDO03,3964.30347245,OUT013
FDF24,1617.41970458,OUT045
FDF56,3395.94513625,OUT018
FDD28,1088.17671543,OUT013
FDG53,2754.63773744,OUT027
FDO27,255.98279556,OUT019
NCF54,2633.4462707,OUT018
FDC20,1108.1558292,OUT027
FDU10,669.380612879,OUT046
DRA24,2607.37778088,OUT018
FDA02,325.077417133,OUT010
FDG10,898.522550955,OUT017
FDW39,468.522204675,OUT010
FDP04,186.290316845,OUT019
NCM55,2725.91657395,OUT013
FDG47,4343.09198921,OUT045
NCU41,3563.3122855,OUT017
NCK31,786.040272715,OUT017
FDZ46,1627.78749301,OUT045
FDU13,4093.26079982,OUT027
NCF19,776.837815357,OUT045
NCJ43,2040.82550971,OUT013
NCJ05,2643.27301815,OUT045
FDS04,4089.72385818,OUT027
FDX28,319.148477521,OUT010
FDB41,898.060568511,OUT027
FDG53,2021.19218779,OUT046
FDL15,257.277305826,OUT010
FDQ08,1019.3349255,OUT049
DRN36,1617.41970458,OUT013
FDI46,4125.36139062,OUT013
FDG16,5874.42354236,OUT027
FDV32,1320.85971372,OUT013
FDF44,542.635105545,OUT010
FDK04,929.416645038,OUT018
NCA41,3514.67233049,OUT013
FDD51,633.015368772,OUT017
NCZ53,3553.0375795,OUT045
FDP01,1394.22799251,OUT027
FDY25,3521.26500456,OUT049
FDB17,3398.80011031,OUT018
NCV54,1735.30371913,OUT018
FDJ32,1083.49301596,OUT017
FDA37,2297.74845244,OUT049
FDG35,2040.82550971,OUT035
NCM05,4163.85255003,OUT018
FDG45,3826.05305688,OUT046
FDH28,764.144679928,OUT013
NCE18,4066.51097024,OUT049
FDH38,2243.68734485,OUT045
FDR56,3527.25759369,OUT013
FDH17,2754.63773744,OUT027
FDD39,3871.3764771,OUT049
FDB41,804.609985235,OUT049
NCR53,3901.33743359,OUT046
FDX46,894.40704407,OUT017
FDV28,645.828967253,OUT049
FDA08,2616.14367096,OUT018
FDH45,622.791931004,OUT017
NCS38,282.033312202,OUT010
FDD40,543.412334889,OUT010
DRM59,2649.04183039,OUT035
NCJ43,2040.82550971,OUT018
NCN29,888.323999063,OUT013
NCC19,3567.05610874,OUT045
FDR56,3595.92782325,OUT035
FDZ43,4015.1485008,OUT049
FDJ32,138.250510984,OUT010
DRH03,1173.71379785,OUT017
NCZ54,3253.55053941,OUT035
FDE26,2028.79477532,OUT017
FDS03,1179.93186447,OUT045
DRZ24,320.600441747,OUT019
FDO48,4097.0851546,OUT027
FDW39,2680.5375994,OUT049
NCK05,1092.14514041,OUT049
NCK30,4238.79866434,OUT017
FDT27,3928.83929347,OUT018
FDS08,468.674366158,OUT019
NCJ19,931.681449048,OUT049
FDC58,639.87414447,OUT045
DRE37,2040.82550971,OUT013
FDW02,2306.69287331,OUT035
FDJ02,337.636968623,OUT010
FDX09,3438.92718379,OUT045
FDT31,468.522204675,OUT010
FDI24,3455.67904215,OUT049
FDY09,1193.69461534,OUT045
FDV28,622.996084027,OUT045
DRM47,2729.5349012,OUT049
FDT52,543.412334889,OUT019
FDI48,867.173153466,OUT018
FDY55,4214.81373396,OUT017
FDU48,1408.48249255,OUT013
FDN25,888.712783542,OUT045
FDP20,1224.70539975,OUT049
FDJ15,3477.67755241,OUT013
FDD04,1999.21409975,OUT018
FDY58,4078.02445327,OUT045
FDR37,3308.99991068,OUT018
FDF44,3165.8541636,OUT013
FDD32,1163.29988713,OUT045
FDR57,2643.5240501,OUT017
DRG39,1105.92186866,OUT027
FDX15,2649.81835176,OUT017
DRN37,2040.82550971,OUT045
FDW40,4089.72385818,OUT027
FDB32,1617.41970458,OUT049
FDM40,2026.52871679,OUT018
FDE39,4089.72385818,OUT027
DRH49,1152.92984487,OUT017
FDT46,806.301011825,OUT049
NCF06,2757.08430516,OUT035
FDP07,2727.3135543,OUT017
FDC04,2748.11319096,OUT013
FDZ32,1186.80828942,OUT017
FDD50,3364.97297436,OUT045
FDU56,3380.72898156,OUT017
FDV34,1106.52794107,OUT017
NCY41,755.826296433,OUT013
NCK18,2665.48571155,OUT046
DRH25,866.289855573,OUT049
FDT57,4125.20567756,OUT046
FDV56,1213.50014783,OUT018
FDV12,2217.06227386,OUT045
FDN52,1617.41970458,OUT017
FDX38,773.898360208,OUT035
FDE47,1814.65294199,OUT018
NCO07,2736.4613975,OUT013
FDV09,2758.17467907,OUT027
FDZ23,468.674366158,OUT019
DRH51,1196.85816644,OUT018
NCY54,3401.95966363,OUT045
DRG49,4101.1386726,OUT013
NCC19,3608.39092803,OUT049
NCV53,4187.69986822,OUT045
FDZ47,256.743729878,OUT019
NCO26,2210.71194991,OUT018
NCP02,986.763746156,OUT045
NCW30,4085.74720061,OUT018
NCN55,4187.49536173,OUT046
FDB20,200.655528029,OUT010
DRL11,3156.18528374,OUT013
DRD60,2706.15253912,OUT045
FDW14,251.98791066,OUT010
FDL27,196.695100781,OUT010
FDU09,2213.947388,OUT018
DRH36,1345.6480995,OUT027
FDP34,4093.26079982,OUT027
FDE04,2684.26122723,OUT017
FDZ57,1373.19175774,OUT027
FDF02,258.732394706,OUT010
FDG28,2750.29929412,OUT045
NCI31,660.310808857,OUT046
FDT43,896.50129989,OUT013
FDU20,2285.23121892,OUT046
FDD53,768.140783772,OUT013
FDW15,2614.61473868,OUT045
NCT53,2040.82550971,OUT045
NCG55,4089.72385818,OUT027
FDD48,1643.6915856,OUT035
FDG47,4232.74580306,OUT049
FDI21,1089.07873654,OUT017
FDT27,4061.68124918,OUT017
DRO35,2250.58511898,OUT013
FDD33,3936.07407862,OUT017
FDC04,2759.25834447,OUT035
FDY34,2661.03816013,OUT013
DRJ49,1985.47301572,OUT049
FDE05,2563.61305341,OUT049
FDU31,3901.94122994,OUT017
NCN19,4093.26079982,OUT027
FDK56,4093.26079982,OUT027
FDK58,1625.7481324,OUT017
NCJ42,1625.7481324,OUT035
FDZ34,5874.42354236,OUT027
FDA52,2638.38705161,OUT018
NCR29,1079.76340453,OUT013
FDT48,3647.7807119,OUT035
DRJ51,543.412334889,OUT019
NCS54,3400.2629696,OUT046
FDV01,2648.06967964,OUT035
DRG51,2758.17467907,OUT027
NCG42,1995.63286035,OUT013
FDA51,2227.96155184,OUT049
FDV19,408.161541926,OUT010
NCT18,3509.08885767,OUT045
NCS41,2040.82550971,OUT045
FDO03,4052.92619278,OUT046
FDL12,132.872256653,OUT010
FDY37,342.613072256,OUT010
FDI58,1617.41970458,OUT049
FDT28,2568.30355667,OUT018
NCC42,316.800383975,OUT010
FDO01,1986.48458083,OUT017
FDJ02,2028.79477532,OUT013
FDQ04,622.403529097,OUT018
DRL47,1976.06264863,OUT013
FDZ32,1191.06939021,OUT035
FDC35,2741.12971499,OUT035
FDX14,1142.24543688,OUT045
FDZ35,2237.3636768,OUT013
FDL14,2035.65125464,OUT013
FDO04,925.889027783,OUT049
DRK11,2031.33978434,OUT017
FDB44,3711.70815326,OUT018
FDZ50,3575.90640391,OUT049
FDI12,1370.47797375,OUT027
FDU43,2745.51907094,OUT017
FDD58,212.190934173,OUT010
FDB27,3583.34671898,OUT017
FDB04,1617.41970458,OUT018
NCO17,2258.96218287,OUT013
FDL12,898.124888483,OUT017
DRJ13,2650.68169457,OUT049
FDD57,1617.41970458,OUT045
FDW19,1628.7279663,OUT035
DRD27,1209.59669897,OUT018
FDH27,2758.17467907,OUT027
NCW30,5874.42354236,OUT027
FDR40,1617.41970458,OUT018
FDG05,2643.38402978,OUT013
NCY41,123.533414111,OUT019
FDI38,3570.17598041,OUT018
FDR20,676.318748229,OUT046
FDE09,1188.6254278,OUT017
FDN50,211.304620184,OUT019
DRF27,2643.98344929,OUT045
DRF51,756.264270107,OUT013
NCO02,196.695100781,OUT019
FDB51,1247.21114132,OUT027
FDJ50,1005.36222787,OUT013
FDN52,1617.41970458,OUT013
FDX14,1376.06613559,OUT013
FDT27,543.412334889,OUT019
FDV10,768.13320037,OUT013
FDU33,700.183154248,OUT046
FDU58,2723.6907558,OUT046
NCP42,4097.0851546,OUT027
FDL51,4097.0851546,OUT027
DRH15,897.851744697,OUT027
FDU16,1617.41970458,OUT017
FDW15,2614.77881183,OUT017
FDQ44,2267.08370067,OUT045
NCI06,5870.59918758,OUT027
DRK23,543.412334889,OUT019
FDC28,1627.78749301,OUT035
NCY17,123.533414111,OUT019
NCV05,2032.86028674,OUT018
FDM34,318.204453641,OUT019
DRD60,4093.26079982,OUT027
FDT38,1617.41970458,OUT046
FDQ57,2562.18878715,OUT018
FDE59,760.849806558,OUT027
NCM43,2660.91246999,OUT046
DRI51,3284.736551,OUT049
NCG30,1945.13776889,OUT017
NCK54,1653.90888957,OUT035
FDQ16,317.276084361,OUT019
FDI36,3402.30169874,OUT013
FDX16,4093.26079982,OUT027
FDA34,3385.04108351,OUT046
FDJ48,4024.33875592,OUT018
FDU47,1198.35022822,OUT035
FDS39,3237.75820292,OUT046
FDD11,4203.76981394,OUT046
FDM16,2754.63773744,OUT027
FDU56,3309.83017061,OUT018
FDQ32,2267.7863878,OUT017
DRK35,765.085169086,OUT013
FDA58,2753.89164598,OUT049
DRG48,346.186755869,OUT019
FDT59,543.412334889,OUT010
FDQ31,208.553227386,OUT019
FDS51,1113.60298469,OUT018
FDW32,1430.91222661,OUT027
FDI15,5874.42354236,OUT027
NCV30,1041.10966277,OUT017
DRG25,3562.87090364,OUT049
FDT02,755.808377323,OUT013
FDO33,2754.63773744,OUT027
FDP38,779.333040691,OUT035
FDZ45,2739.85208966,OUT035
NCA54,4093.26079982,OUT027
FDU33,753.878626898,OUT017
FDN58,4059.13398992,OUT017
FDI05,1617.41970458,OUT045
FDM57,205.752466193,OUT019
NCS42,2754.63773744,OUT027
FDB57,4017.48626895,OUT045
FDC03,3597.91822588,OUT045
FDZ58,2272.61258087,OUT013
NCK29,1930.87791477,OUT045
NCR53,3920.04455774,OUT045
FDE26,2758.17467907,OUT027
FDU52,2035.65125464,OUT049
FDE41,1361.66537613,OUT027
FDU38,3506.89471465,OUT018
FDA52,2688.8200235,OUT017
FDW46,1152.37262799,OUT046
DRI59,4012.35115748,OUT035
FDT38,1617.41970458,OUT035
FDL33,2682.80604248,OUT018
FDQ01,5874.42354236,OUT027
FDJ08,2733.0803882,OUT046
FDQ47,646.290252277,OUT049
NCZ18,4057.22590745,OUT013
FDE29,949.326890942,OUT017
FDF10,2758.17467907,OUT027
FDC48,1617.41970458,OUT049
FDY58,3992.61746508,OUT013
NCX30,543.412334889,OUT010
FDV11,2040.82550971,OUT013
FDT46,824.73781861,OUT046
DRD01,123.533414111,OUT019
FDQ11,2745.52331437,OUT013
NCM41,1173.03691764,OUT017
NCC55,756.287581457,OUT013
FDG45,5874.42354236,OUT027
NCQ54,3261.88116481,OUT049
FDM34,1986.48458083,OUT045
FDD17,543.412334889,OUT019
FDN38,5874.42354236,OUT027
FDB53,3193.48281166,OUT018
NCL06,2761.65038161,OUT035
NCV18,317.128942821,OUT019
FDX25,3479.67041542,OUT013
FDB39,956.798026926,OUT046
FDC33,3481.074659,OUT049
NCO14,651.12532916,OUT018
FDA58,4097.0851546,OUT027
NCQ02,3372.4647394,OUT017
NCR53,3920.53104406,OUT017
FDN52,1617.41970458,OUT046
FDG26,4264.74540261,OUT046
FDE23,904.202045495,OUT027
DRI37,1102.54361491,OUT013
DRH37,2621.35863626,OUT018
FDO01,1985.47301572,OUT035
FDK45,1635.90162497,OUT049
FDP23,3838.6259683,OUT049
FDM33,3922.87195661,OUT035
FDD36,1780.29109377,OUT017
FDL56,1617.41970458,OUT017
FDT27,543.412334889,OUT010
FDG52,644.804586114,OUT017
NCL42,4132.86333093,OUT035
DRJ24,2040.82550971,OUT046
FDV38,912.088545535,OUT046
FDT35,2040.82550971,OUT045
FDY51,3859.73371687,OUT045
FDC37,1626.80167484,OUT017
NCP43,2694.50513112,OUT013
FDO33,1628.7279663,OUT045
FDW04,2294.14664168,OUT018
NCC31,2035.65125464,OUT046
FDK22,2754.34210524,OUT049
FDJ50,885.36632199,OUT017
FDV13,1617.41970458,OUT017
DRL60,2031.33978434,OUT017
FDW03,2228.37367811,OUT017
FDY27,2689.25306162,OUT035
FDB39,1105.39834255,OUT027
FDU59,3278.27858337,OUT045
FDZ57,1220.3469289,OUT049
FDO21,2754.34210524,OUT049
FDS43,2682.80415102,OUT018
FDU28,447.024038757,OUT010
FDC51,319.292247864,OUT010
FDW16,315.889116765,OUT010
FDP32,304.080056327,OUT010
FDB60,469.014347677,OUT019
NCQ30,1292.50547838,OUT046
FDD26,2729.23232114,OUT049
FDI44,1617.41970458,OUT045
DRH23,962.978188398,OUT046
FDO44,2229.4750735,OUT046
FDG04,2730.84575573,OUT046
FDM32,1367.73223378,OUT027
FDM09,2040.82550971,OUT013
FDZ47,1617.41970458,OUT013
FDM40,2754.63773744,OUT027
FDY48,1618.44103736,OUT017
NCM30,639.189585508,OUT045
FDX36,543.412334889,OUT010
DRF03,617.880829056,OUT017
FDN51,4139.6771306,OUT049
FDM57,1208.9975133,OUT049
FDB35,1617.41970458,OUT049
FDY13,1412.75306691,OUT027
FDA37,2298.34380497,OUT017
NCX53,2363.71964159,OUT017
FDD59,1617.41970458,OUT018
FDX10,123.533414111,OUT019
FDC03,3490.2719558,OUT018
FDW43,4079.56454575,OUT035
FDW10,3315.63977151,OUT046
FDY14,5874.42354236,OUT027
FDV43,737.021526675,OUT045
FDO40,2638.60739986,OUT013
FDP46,2754.63773744,OUT027
NCE43,445.907660109,OUT019
FDD05,2264.79601005,OUT035
FDJ60,445.907660109,OUT010
DRE27,1212.74388118,OUT018
FDO11,4231.87441328,OUT035
DRG11,2754.63773744,OUT027
FDK33,543.412334889,OUT010
DRM23,2672.67165744,OUT045
FDJ02,2758.17467907,OUT027
NCZ05,1209.58000247,OUT045
NCL30,3145.0487108,OUT013
FDZ19,3328.91208763,OUT018
FDM45,2266.9440603,OUT049
FDO36,2685.50126532,OUT046
NCK31,778.360556897,OUT045
DRJ37,2645.04211259,OUT045
FDP24,1783.40777862,OUT018
FDF46,1655.89753538,OUT013
FDX46,126.552959787,OUT019
NCL18,2726.91372106,OUT045
FDJ26,2738.74151652,OUT013
FDJ07,1655.89753538,OUT045
FDY15,2642.28511501,OUT013
DRG01,1132.42343434,OUT045
FDF58,1084.51914636,OUT045
FDZ14,319.892650116,OUT019
FDP31,1122.91367038,OUT049
FDH45,768.348601796,OUT013
FDA09,542.920191887,OUT010
FDW31,2736.35934713,OUT035
FDA57,673.5464382,OUT046
NCE55,3330.82913675,OUT035
FDC17,543.412334889,OUT019
FDC59,1300.79039778,OUT013
FDA22,3205.59009521,OUT013
FDK52,4062.18045134,OUT035
NCM26,2642.96556847,OUT046
NCT53,2040.82550971,OUT035
FDW45,2567.60864454,OUT018
NCI18,2749.66164798,OUT035
FDE38,3156.98236258,OUT018
FDF08,208.553227386,OUT019
FDY58,543.412334889,OUT010
FDF58,163.272961826,OUT019
FDX39,3882.29748098,OUT017
FDB44,3831.55091252,OUT049
FDF28,2319.16736394,OUT013
FDE39,2250.58511898,OUT013
FDT37,4050.06133979,OUT018
FDZ45,2735.02901026,OUT017
FDO40,2649.14082077,OUT035
FDM57,1423.80163283,OUT027
DRG36,3377.28648316,OUT017
FDY36,196.982171942,OUT010
DRL60,2758.17467907,OUT027
FDS25,319.306208221,OUT019
DRF49,2754.63773744,OUT027
FDP16,4172.9570396,OUT045
FDS60,2697.94232097,OUT049
FDU15,768.379019982,OUT027
FDK43,1976.06264863,OUT046
FDN25,960.286831583,OUT046
FDE53,1287.08329217,OUT049
FDB22,2639.44665945,OUT013
FDE39,2258.59140227,OUT017
FDX35,3979.79656323,OUT035
NCG54,3362.15839676,OUT049
FDH27,2028.79477532,OUT035
NCK42,3771.25567699,OUT013
