Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDA37,4094.62367815,OUT027
FDH46,1789.89078948,OUT018
FDS25,2461.8787445,OUT035
FDH04,1351.65980394,OUT027
FDX52,2611.66423433,OUT046
NCD42,682.843545838,OUT017
FDW47,1789.89078948,OUT017
FDL25,1307.21778677,OUT027
NCJ06,281.05742682,OUT010
FDY09,1299.39727718,OUT013
FDS40,689.211606336,OUT046
FDH41,2615.59255083,OUT017
FDG38,1789.89078948,OUT035
FDU03,4094.62367815,OUT027
FDV20,1789.89078948,OUT046
DRB13,2611.66423433,OUT045
NCQ30,1343.83929435,OUT013
NCH06,2615.59255083,OUT013
FDU50,1789.89078948,OUT018
NCO42,351.701338863,OUT019
FDW09,1183.23032568,OUT018
FDH04,1342.2409816,OUT013
FDC21,1228.32490429,OUT045
FDL21,692.85082909,OUT049
FDM46,252.406460697,OUT010
FDT22,129.468368824,OUT019
FDB28,1800.71252845,OUT035
FDI12,1188.11450999,OUT018
FDA28,1789.89078948,OUT045
FDF59,1789.89078948,OUT013
FDM45,4094.62367815,OUT027
FDQ56,1789.89078948,OUT017
FDR46,2572.07118125,OUT049
FDT01,3822.60123793,OUT013
FDD16,1341.90423676,OUT027
NCU30,414.394344772,OUT010
FDM40,322.087868352,OUT010
FDI56,1789.89078948,OUT035
NCS30,1789.89078948,OUT013
FDU08,1789.89078948,OUT017
FDX51,4094.62367815,OUT027
FDA43,2611.66423433,OUT045
FDX59,122.842904747,OUT010
FDC37,1789.89078948,OUT018
FDP58,2615.59255083,OUT013
NCY42,2499.72428623,OUT035
FDF21,3397.86591233,OUT018
FDU10,734.490885474,OUT027
DRL47,1789.89078948,OUT018
FDA58,2615.59255083,OUT018
FDJ22,1800.71252845,OUT049
FDK50,3284.87128614,OUT046
FDO38,1175.9863181,OUT035
DRF60,4154.37726628,OUT035
NCZ42,542.837518449,OUT019
FDD35,2467.3584542,OUT049
FDL25,1182.28457438,OUT045
FDJ16,1032.41029004,OUT013
DRK59,2615.59255083,OUT049
FDI50,4076.05192222,OUT046
NCB19,1789.89078948,OUT045
DRI37,1029.40487882,OUT035
FDA14,1308.81609952,OUT027
FDC08,2615.59255083,OUT018
FDS45,1789.89078948,OUT046
FDI21,1166.94958072,OUT049
DRJ47,3396.68247807,OUT035
DRE37,2753.38646098,OUT027
FDT55,3195.42743818,OUT018
NCG42,2753.38646098,OUT027
FDA31,2595.7865269,OUT049
NCW42,2615.59255083,OUT046
FDF50,3510.44819709,OUT017
FDK56,2611.66423433,OUT049
FDX10,687.408520017,OUT035
NCK07,4094.62367815,OUT027
FDZ49,3939.03028298,OUT017
FDR33,1789.89078948,OUT013
FDO44,2461.8787445,OUT018
FDA20,3490.28424381,OUT046
NCL30,3295.86531025,OUT045
FDI05,243.219877144,OUT019
FDQ12,2615.59255083,OUT018
FDH47,1789.89078948,OUT017
FDH34,3406.13257755,OUT018
FDF29,2486.0279317,OUT046
FDG40,682.843545838,OUT018
NCE18,4195.64596734,OUT017
FDP21,542.837518449,OUT010
FDY50,1789.89078948,OUT013
FDB36,2486.0279317,OUT049
NCZ29,1789.89078948,OUT049
FDU20,2467.3584542,OUT018
FDO56,1343.83929435,OUT013
FDW31,2611.66423433,OUT049
DRH59,1288.04339726,OUT013
NCB30,2611.66423433,OUT017
FDK43,2753.38646098,OUT027
FDW43,4060.76220416,OUT045
NCL19,2499.72428623,OUT017
FDJ27,1789.89078948,OUT046
FDC45,1800.71252845,OUT046
FDY40,777.493145356,OUT035
NCM41,1182.28457438,OUT035
NCK18,446.265665265,OUT019
FDP37,1793.35036678,OUT049
FDA27,5869.25184573,OUT027
NCX30,4124.49105929,OUT035
FDR09,4193.1788789,OUT017
FDG08,4094.62367815,OUT027
NCU30,2589.55478611,OUT013
FDB16,1180.8705024,OUT017
FDM16,1789.89078948,OUT017
FDC48,1789.89078948,OUT013
NCF18,3552.17041807,OUT046
FDU46,1789.89078948,OUT018
FDH41,2615.59255083,OUT018
NCN42,354.248452491,OUT010
FDU49,1789.89078948,OUT046
FDB20,1345.36154766,OUT027
FDG50,211.189770272,OUT019
FDW20,1789.89078948,OUT045
NCO55,1237.48504123,OUT049
FDX48,1800.71252845,OUT046
FDU48,1252.90396067,OUT046
FDR48,337.290005123,OUT019
FDK27,1789.89078948,OUT013
FDT35,1800.71252845,OUT013
FDN12,1789.89078948,OUT049
NCE31,122.842904747,OUT019
FDL21,687.314113317,OUT017
FDV56,1183.88288712,OUT017
FDR16,3882.27162711,OUT017
NCP41,1237.48504123,OUT049
FDJ27,1789.89078948,OUT013
FDA07,1789.89078948,OUT017
FDK55,1201.82544956,OUT049
FDM33,3917.57409438,OUT049
FDY46,3487.61619338,OUT046
FDD36,1789.89078948,OUT046
FDB12,2753.38646098,OUT027
FDF28,327.091289416,OUT019
NCE07,323.601044961,OUT019
FDW50,2753.38646098,OUT027
NCW18,4134.60686786,OUT017
NCJ17,208.902261352,OUT019
DRZ24,315.545417928,OUT010
FDS07,1789.89078948,OUT035
NCW05,542.837518449,OUT010
FDZ22,1191.07938342,OUT018
FDK02,1789.89078948,OUT046
FDZ45,4094.62367815,OUT027
FDL25,1206.86363076,OUT046
FDS08,2595.7865269,OUT045
NCZ42,5869.25184573,OUT027
FDX57,1789.89078948,OUT035
FDF21,3495.42559538,OUT046
FDJ56,1789.89078948,OUT018
FDX10,727.518253927,OUT013
DRG48,2572.07118125,OUT035
DRN37,1800.71252845,OUT046
NCY41,682.843545838,OUT018
FDN28,1183.88288712,OUT045
FDE34,3447.54074738,OUT045
FDR10,1800.71252845,OUT045
FDC32,1226.72659155,OUT017
DRG13,3307.58234869,OUT046
FDP59,1789.89078948,OUT049
NCT53,424.688182019,OUT010
FDL57,5869.25184573,OUT027
FDN32,542.837518449,OUT010
FDK09,3872.19311957,OUT018
FDA52,465.112503715,OUT010
FDC57,1800.71252845,OUT049
FDI09,4106.85586934,OUT035
NCB07,3561.10465332,OUT046
FDP26,1183.88288712,OUT035
FDP40,2753.38646098,OUT027
FDL15,1343.83929435,OUT013
FDV07,1789.89078948,OUT046
FDS03,1200.06493371,OUT017
FDE50,3503.34706344,OUT049
FDQ15,1789.89078948,OUT017
FDQ33,542.837518449,OUT010
FDT22,1032.41029004,OUT013
DRO35,2465.11099147,OUT035
FDJ41,4171.62959247,OUT049
FDQ27,1789.89078948,OUT035
FDC26,1183.88288712,OUT017
NCF43,4094.62367815,OUT027
NCR50,3299.72279953,OUT035
FDE39,2467.3584542,OUT018
FDN49,738.130108228,OUT027
DRG11,1789.89078948,OUT035
NCA18,1193.04302407,OUT049
FDM36,2595.7865269,OUT018
FDW32,1225.31251957,OUT017
NCQ18,314.1729363,OUT010
FDX14,1341.62653616,OUT027
FDD46,1800.71252845,OUT017
FDI34,542.837518449,OUT019
NCJ17,1225.31251957,OUT035
FDB52,2615.59255083,OUT035
FDV55,2552.68790704,OUT018
FDC57,1800.71252845,OUT046
FDB29,1789.89078948,OUT046
NCO43,1789.89078948,OUT035
FDG44,883.357956881,OUT045
FDJ34,1789.89078948,OUT045
FDH40,1231.88119059,OUT049
NCD07,1308.81609952,OUT027
FDB41,760.213152751,OUT017
FDH47,1789.89078948,OUT018
DRK37,3488.58648701,OUT035
FDM25,464.461377476,OUT019
NCX06,2611.66423433,OUT045
NCS05,1793.35036678,OUT017
FDS39,3301.04915392,OUT045
FDC47,5869.25184573,OUT027
FDG20,1299.39727718,OUT013
DRL23,1789.89078948,OUT017
FDY33,3212.05945207,OUT013
NCH18,4108.08553516,OUT045
FDX47,2583.18291265,OUT035
NCB06,2583.18291265,OUT045
FDP36,770.10392435,OUT049
FDW44,1800.71252845,OUT018
NCU41,3449.42193793,OUT018
NCS17,2461.8787445,OUT046
FDD46,1800.71252845,OUT035
FDE45,3411.49993664,OUT017
FDI09,4094.15483305,OUT017
NCJ54,542.837518449,OUT010
NCA29,2595.7865269,OUT018
NCN41,1353.25811668,OUT027
FDY34,2589.55478611,OUT035
NCG55,2465.11099147,OUT035
DRM49,705.220333406,OUT046
NCB42,1789.89078948,OUT049
FDE58,2465.11099147,OUT045
DRJ25,811.048908332,OUT013
FDS47,249.724951578,OUT010
FDY21,3541.07017164,OUT049
NCI54,1789.89078948,OUT013
FDO24,2583.18291265,OUT017
FDY43,1183.88288712,OUT035
FDF35,1789.89078948,OUT018
NCP29,159.293202765,OUT019
FDN28,1308.81609952,OUT027
FDJ50,792.490284759,OUT018
FDQ14,2753.38646098,OUT027
FDC37,1789.89078948,OUT035
FDN08,1789.89078948,OUT046
FDD04,1793.35036678,OUT035
FDW34,3972.20821531,OUT018
FDP04,1162.30704221,OUT017
NCG07,2611.66423433,OUT017
NCN14,1800.71252845,OUT018
FDJ16,966.108606617,OUT045
NCM42,1789.89078948,OUT045
NCF19,770.10392435,OUT046
FDY21,3419.23325028,OUT018
FDY19,2465.11099147,OUT035
FDV09,1800.71252845,OUT045
FDA28,1789.89078948,OUT013
FDC38,2488.46557315,OUT018
FDL28,1800.71252845,OUT045
NCH43,1800.71252845,OUT049
NCN53,688.493463299,OUT045
NCW05,3310.43706251,OUT017
NCO30,2611.66423433,OUT018
FDT04,122.842904747,OUT019
FDB27,3452.83173297,OUT018
NCK07,2591.5603922,OUT013
NCA53,807.122575715,OUT013
FDB33,2583.18291265,OUT018
FDU37,2461.8787445,OUT017
FDR13,1228.32490429,OUT035
FDE45,3413.06104653,OUT049
FDV37,2611.66423433,OUT017
FDX44,253.351905244,OUT019
NCL06,2615.59255083,OUT017
FDJ28,2611.66423433,OUT045
FDX55,3875.85236563,OUT049
NCK17,686.482768592,OUT018
FDH52,1097.12959248,OUT035
FDN13,1352.11539703,OUT027
FDK44,2595.7865269,OUT018
FDU16,1789.89078948,OUT046
FDZ07,1029.40487882,OUT017
NCN06,4094.62367815,OUT027
FDH02,210.610898861,OUT010
NCW18,4097.82131403,OUT045
FDH57,2486.0279317,OUT013
FDV35,3314.54298274,OUT045
NCU29,2572.07118125,OUT013
NCP02,977.136084209,OUT046
FDN44,3207.34499924,OUT013
FDX03,695.988027188,OUT018
FDR11,368.930049516,OUT010
FDA36,1800.71252845,OUT046
FDP58,4094.62367815,OUT027
FDH31,1183.88288712,OUT045
FDH34,3495.67891604,OUT035
FDS13,2615.59255083,OUT035
FDT01,3758.78166294,OUT018
FDY09,1193.04302407,OUT049
FDV33,5869.25184573,OUT027
NCW29,310.080185149,OUT010
NCN17,1183.88288712,OUT045
FDX01,1789.89078948,OUT046
FDL03,2611.66423433,OUT049
DRL59,932.963688657,OUT049
DRM11,5869.25184573,OUT027
FDA43,2611.66423433,OUT049
FDZ56,447.713496191,OUT010
FDI44,1789.89078948,OUT018
FDB50,1789.89078948,OUT013
FDU15,122.842904747,OUT019
NCJ19,125.711538451,OUT019
FDD48,1789.89078948,OUT013
NCW42,2615.59255083,OUT035
FDL24,3384.73670205,OUT017
NCB30,2611.66423433,OUT013
FDK25,3297.11291542,OUT013
FDW28,2611.66423433,OUT049
FDD47,3410.39158564,OUT017
FDK16,316.608648735,OUT019
FDW37,1789.89078948,OUT046
FDA48,3948.06307175,OUT035
FDA14,1183.88288712,OUT017
FDV15,1789.89078948,OUT013
FDN22,4079.36904145,OUT049
NCD55,692.964030778,OUT045
FDY43,1299.39727718,OUT013
NCU05,1175.9863181,OUT017
FDF10,1800.71252845,OUT035
FDR39,3401.45147329,OUT018
FDG40,727.518253927,OUT013
FDZ28,310.87239403,OUT019
FDE02,1789.89078948,OUT045
FDU60,3334.95976828,OUT049
FDM21,4182.43532542,OUT013
FDV52,280.220982905,OUT019
NCW06,2611.66423433,OUT013
FDX36,3985.08585687,OUT035
FDT35,2753.38646098,OUT027
NCL19,343.075825009,OUT010
NCD31,2589.55478611,OUT046
FDE53,228.673974301,OUT019
FDW58,256.224213318,OUT019
DRF48,1800.71252845,OUT046
FDW57,3372.68678076,OUT035
DRH13,1189.43922648,OUT017
FDT33,2593.76702863,OUT013
DRK47,5869.25184573,OUT027
FDY22,342.580669792,OUT010
FDC35,466.560334641,OUT019
FDO03,3988.76768921,OUT013
FDF24,1789.89078948,OUT045
FDF56,3376.77738597,OUT018
FDD28,1032.41029004,OUT013
FDG53,2753.38646098,OUT027
FDO27,253.959740967,OUT019
NCF54,2595.7865269,OUT018
FDC20,1018.97803378,OUT027
FDU10,690.177953388,OUT046
DRA24,2585.39894988,OUT018
FDA02,327.643560513,OUT010
FDG10,967.795504272,OUT017
FDW39,466.560334641,OUT010
FDP04,185.795330563,OUT019
NCM55,2611.66423433,OUT013
FDG47,4252.79050675,OUT045
NCU41,3543.70363144,OUT017
NCK31,792.490284759,OUT017
FDZ46,1789.89078948,OUT045
FDU13,4094.62367815,OUT027
NCF19,769.385781312,OUT045
NCJ43,1800.71252845,OUT013
NCJ05,2583.18291265,OUT045
FDS04,4094.62367815,OUT027
FDX28,315.257618107,OUT010
FDB41,811.860492387,OUT027
FDG53,1793.35036678,OUT046
FDL15,255.250986778,OUT010
FDQ08,1062.07143362,OUT049
DRN36,1789.89078948,OUT013
FDI46,4086.63175432,OUT013
FDG16,5869.25184573,OUT027
FDV32,1264.54526773,OUT013
FDF44,542.837518449,OUT010
FDK04,971.893479542,OUT018
NCA41,3460.3922228,OUT013
FDD51,690.043220238,OUT017
NCZ53,3500.86066714,OUT045
FDP01,1317.88960367,OUT027
FDY25,3460.02895753,OUT049
FDB17,3358.75788228,OUT018
NCV54,1789.89078948,OUT018
FDJ32,1157.78944377,OUT017
FDA37,2477.42993307,OUT049
FDG35,1800.71252845,OUT035
NCM05,4108.87194514,OUT018
FDG45,3863.41713854,OUT046
FDH28,728.484600979,OUT013
NCE18,4078.80279083,OUT049
FDH38,2467.3584542,OUT045
FDR56,3498.32983387,OUT013
FDH17,2753.38646098,OUT027
FDD39,3857.0924875,OUT049
FDB41,768.815928123,OUT049
NCR53,3965.58174848,OUT046
FDX46,966.108606617,OUT017
FDV28,689.211606336,OUT049
FDA08,2589.55478611,OUT018
FDH45,687.314113317,OUT017
NCS38,279.339873706,OUT010
FDD40,542.837518449,OUT010
DRM59,2583.18291265,OUT035
NCJ43,1800.71252845,OUT018
NCN29,808.410571941,OUT013
NCC19,3545.98414301,OUT045
FDR56,3562.08468822,OUT035
FDZ43,4028.66432546,OUT049
FDJ32,135.105674902,OUT010
DRH03,1182.28457438,OUT017
NCZ54,3293.762109,OUT035
FDE26,1800.71252845,OUT017
FDS03,1200.06493371,OUT045
DRZ24,317.178199698,OUT019
FDO48,4094.62367815,OUT027
FDW39,2595.7865269,OUT049
NCK05,1135.76571364,OUT049
NCK30,4147.43443489,OUT017
FDT27,3955.94566961,OUT018
FDS08,466.560334641,OUT019
NCJ19,965.289868526,OUT049
FDC58,692.964030778,OUT045
DRE37,1800.71252845,OUT013
FDW02,2480.10877068,OUT035
FDJ02,337.094399101,OUT010
FDX09,3412.74410079,OUT045
FDT31,466.560334641,OUT010
FDI24,3422.25595948,OUT049
FDY09,1183.88288712,OUT045
FDV28,688.493463299,OUT045
DRM47,2611.66423433,OUT049
FDT52,542.837518449,OUT019
FDI48,881.012014585,OUT018
FDY55,4216.08773168,OUT017
FDU48,1343.83929435,OUT013
FDN25,952.317118564,OUT045
FDP20,1193.04302407,OUT049
FDJ15,3411.54118604,OUT013
FDD04,1793.35036678,OUT018
FDY58,4063.84982748,OUT045
FDR37,3364.98669716,OUT018
FDF44,3223.83217891,OUT013
FDD32,1178.27903648,OUT045
FDR57,2583.18291265,OUT017
DRG39,1007.98425962,OUT027
FDX15,2583.18291265,OUT017
DRN37,1800.71252845,OUT045
FDW40,4094.62367815,OUT027
FDB32,1789.89078948,OUT049
FDM40,1800.71252845,OUT018
FDE39,4094.62367815,OUT027
DRH49,1178.27903648,OUT017
FDT46,770.10392435,OUT049
NCF06,2615.59255083,OUT035
FDP07,2611.66423433,OUT017
FDC04,2615.59255083,OUT013
FDZ32,1183.88288712,OUT017
FDD50,3371.57685521,OUT045
FDU56,3444.94520638,OUT017
FDV34,1167.58047281,OUT017
NCY41,727.518253927,OUT013
NCK18,2589.55478611,OUT046
DRH25,854.420960655,OUT049
FDT57,4084.93689212,OUT046
FDV56,1191.1268947,OUT018
FDV12,2461.8787445,OUT045
FDN52,1789.89078948,OUT017
FDX38,767.012841804,OUT035
FDE47,1789.89078948,OUT018
NCO07,2615.59255083,OUT013
FDV09,2753.38646098,OUT027
FDZ23,466.560334641,OUT019
DRH51,1188.11450999,OUT018
NCY54,3396.46073707,OUT045
DRG49,4041.75794347,OUT013
NCC19,3554.94596073,OUT049
NCV53,4172.19989938,OUT045
FDZ47,255.27573268,OUT019
NCO26,2461.8787445,OUT018
NCP02,1057.63272503,OUT045
NCW30,4118.73270233,OUT018
NCN55,4129.63770763,OUT046
FDB20,203.643010688,OUT010
DRL11,3213.37628302,OUT013
DRD60,2606.43890836,OUT045
FDW14,251.667865379,OUT010
FDL27,198.74159872,OUT010
FDU09,2461.8787445,OUT018
DRH36,1297.4622196,OUT027
FDP34,4094.62367815,OUT027
FDE04,2600.04548075,OUT017
FDZ57,1308.81609952,OUT027
FDF02,253.762556071,OUT010
FDG28,2615.59255083,OUT045
NCI31,689.211606336,OUT046
FDT43,825.049775296,OUT013
FDU20,2467.3584542,OUT046
FDD53,731.988821406,OUT013
FDW15,2572.07118125,OUT045
NCT53,1800.71252845,OUT045
NCG55,4094.62367815,OUT027
FDD48,1789.89078948,OUT035
FDG47,4174.78561418,OUT049
FDI21,1157.78944377,OUT017
FDT27,4057.18638218,OUT017
DRO35,2465.11099147,OUT013
FDD33,4020.58064528,OUT017
FDC04,2615.59255083,OUT035
FDY34,2589.55478611,OUT013
DRJ49,1789.89078948,OUT049
FDE05,2552.68790704,OUT049
FDU31,3915.26494588,OUT017
NCN19,4094.62367815,OUT027
FDK56,4094.62367815,OUT027
FDK58,1789.89078948,OUT017
NCJ42,1789.89078948,OUT035
FDZ34,5869.25184573,OUT027
FDA52,2595.7865269,OUT018
NCR29,1023.33329836,OUT013
FDT48,3603.2455313,OUT035
DRJ51,542.837518449,OUT019
NCS54,3403.81224917,OUT046
FDV01,2583.18291265,OUT035
DRG51,2753.38646098,OUT027
NCG42,1793.35036678,OUT013
FDA51,2461.8787445,OUT049
FDV19,404.929187649,OUT010
NCT18,3478.93737211,OUT045
NCS41,1800.71252845,OUT045
FDO03,4050.51192059,OUT046
FDL12,132.896989761,OUT010
FDY37,343.075825009,OUT010
FDI58,1789.89078948,OUT049
FDT28,2572.07118125,OUT018
NCC42,319.010798848,OUT010
FDO01,1793.35036678,OUT017
FDJ02,1800.71252845,OUT013
FDQ04,687.314113317,OUT018
DRL47,1789.89078948,OUT013
FDZ32,1183.88288712,OUT035
FDC35,2611.66423433,OUT035
FDX14,1176.94414331,OUT045
FDZ35,2461.8787445,OUT013
FDL14,1800.71252845,OUT013
FDO04,945.830083565,OUT049
DRK11,1800.71252845,OUT017
FDB44,3786.21901327,OUT018
FDZ50,3506.62528153,OUT049
FDI12,1307.21778677,OUT027
FDU43,2615.59255083,OUT017
FDD58,212.4187727,OUT010
FDB27,3543.27471451,OUT017
FDB04,1789.89078948,OUT018
NCO17,2467.3584542,OUT013
FDL12,967.795504272,OUT017
DRJ13,2583.18291265,OUT049
FDD57,1789.89078948,OUT045
FDW19,1789.89078948,OUT035
DRD27,1191.1268947,OUT018
FDH27,2753.38646098,OUT027
NCW30,5869.25184573,OUT027
FDR40,1789.89078948,OUT018
FDG05,2583.18291265,OUT013
NCY41,122.842904747,OUT019
FDI38,3659.14771468,OUT018
FDR20,693.682173815,OUT046
FDE09,1183.88288712,OUT017
FDN50,212.344019306,OUT019
DRF27,2583.18291265,OUT045
DRF51,727.518253927,OUT013
NCO02,198.74159872,OUT019
FDB51,1192.8983891,OUT027
FDJ50,938.869181591,OUT013
FDN52,1789.89078948,OUT013
FDX14,1326.13357983,OUT013
FDT27,542.837518449,OUT019
FDV10,731.988821406,OUT013
FDU33,705.220333406,OUT046
FDU58,2611.66423433,OUT046
NCP42,4094.62367815,OUT027
FDL51,4094.62367815,OUT027
DRH15,811.860492387,OUT027
FDU16,1789.89078948,OUT017
FDW15,2572.07118125,OUT017
FDQ44,2467.3584542,OUT045
NCI06,5869.25184573,OUT027
DRK23,542.837518449,OUT019
FDC28,1789.89078948,OUT035
NCY17,122.842904747,OUT019
NCV05,1800.71252845,OUT018
FDM34,320.481434637,OUT019
DRD60,4094.62367815,OUT027
FDT38,1789.89078948,OUT046
FDQ57,2572.07118125,OUT018
FDE59,734.490885474,OUT027
NCM43,2585.39894988,OUT046
DRI51,3348.27933598,OUT049
NCG30,1789.89078948,OUT017
NCK54,1789.89078948,OUT035
FDQ16,316.404826609,OUT019
FDI36,3437.19494566,OUT013
FDX16,4094.62367815,OUT027
FDA34,3384.57731842,OUT046
FDJ48,4028.93841576,OUT018
FDU47,1183.88288712,OUT035
FDS39,3298.85212261,OUT046
FDD11,4178.02211078,OUT046
FDM16,2753.38646098,OUT027
FDU56,3351.79778664,OUT018
FDQ32,2467.3584542,OUT017
DRK35,728.484600979,OUT013
FDA58,2615.59255083,OUT049
DRG48,345.793288585,OUT019
FDT59,542.837518449,OUT010
FDQ31,211.189770272,OUT019
FDS51,1165.03345135,OUT018
FDW32,1350.24573197,OUT027
FDI15,5869.25184573,OUT027
NCV30,1124.97892228,OUT017
DRG25,3488.2113211,OUT049
FDT02,727.518253927,OUT013
FDO33,2753.38646098,OUT027
FDP38,776.139989642,OUT035
FDZ45,2611.66423433,OUT035
NCA54,4094.62367815,OUT027
FDU33,755.610450909,OUT017
FDN58,4063.51358292,OUT017
FDI05,1789.89078948,OUT045
FDM57,208.471857415,OUT019
NCS42,2753.38646098,OUT027
FDB57,3986.50213359,OUT045
FDC03,3559.4256809,OUT045
FDZ58,2467.3584542,OUT013
NCK29,1789.89078948,OUT045
NCR53,3985.65296104,OUT045
FDE26,2753.38646098,OUT027
FDU52,1800.71252845,OUT049
FDE41,1303.21224888,OUT027
FDU38,3453.40985282,OUT018
FDA52,2595.7865269,OUT017
FDW46,1191.71049746,OUT046
DRI59,4022.66213631,OUT035
FDT38,1789.89078948,OUT035
FDL33,2611.66423433,OUT018
FDQ01,5869.25184573,OUT027
FDJ08,2611.66423433,OUT046
FDQ47,689.211606336,OUT049
NCZ18,4065.20565536,OUT013
FDE29,1034.67390683,OUT017
FDF10,2753.38646098,OUT027
FDC48,1789.89078948,OUT049
FDY58,3998.17960739,OUT013
NCX30,542.837518449,OUT010
FDV11,1800.71252845,OUT013
FDT46,768.815928123,OUT046
DRD01,122.842904747,OUT019
FDQ11,2615.59255083,OUT013
NCM41,1182.28457438,OUT017
NCC55,727.518253927,OUT013
FDG45,5869.25184573,OUT027
NCQ54,3332.19653607,OUT049
FDM34,1793.35036678,OUT045
FDD17,542.837518449,OUT019
FDN38,5869.25184573,OUT027
FDB53,3217.87818746,OUT018
NCL06,2615.59255083,OUT035
NCV18,315.0809746,OUT019
FDX25,3397.24540564,OUT013
FDB39,956.465653475,OUT046
FDC33,3515.55102262,OUT049
NCO14,698.852272908,OUT018
FDA58,4094.62367815,OUT027
NCQ02,3441.9521501,OUT017
NCR53,3993.9471,OUT017
FDN52,1789.89078948,OUT046
FDG26,4184.09274828,OUT046
FDE23,812.787730883,OUT027
DRI37,1051.19544377,OUT013
DRH37,2591.5603922,OUT018
FDO01,1789.89078948,OUT035
FDK45,1789.89078948,OUT049
FDP23,3839.3911697,OUT049
FDM33,3935.15116838,OUT035
FDD36,1789.89078948,OUT017
FDL56,1789.89078948,OUT017
FDT27,542.837518449,OUT010
FDG52,695.988027188,OUT017
NCL42,4104.6997266,OUT035
DRJ24,1800.71252845,OUT046
FDV38,886.116930531,OUT046
FDT35,1800.71252845,OUT045
FDY51,3902.04236286,OUT045
FDC37,1789.89078948,OUT017
NCP43,2606.43890836,OUT013
FDO33,1789.89078948,OUT045
FDW04,2486.0279317,OUT018
NCC31,1800.71252845,OUT046
FDK22,2615.59255083,OUT049
FDJ50,931.878745375,OUT017
FDV13,1789.89078948,OUT017
DRL60,1800.71252845,OUT017
FDW03,2461.8787445,OUT017
FDY27,2598.00000074,OUT035
FDB39,1007.98425962,OUT027
FDU59,3304.04610905,OUT045
FDZ57,1193.04302407,OUT049
FDO21,2615.59255083,OUT049
FDS43,2611.66423433,OUT018
FDU28,444.982851394,OUT010
FDC51,315.425812767,OUT010
FDW16,314.386340375,OUT010
FDP32,302.385504758,OUT010
FDB60,466.560334641,OUT019
NCQ30,1252.90396067,OUT046
FDD26,2611.66423433,OUT049
FDI44,1789.89078948,OUT045
DRH23,969.438403437,OUT046
FDO44,2461.8787445,OUT046
FDG04,2611.66423433,OUT046
FDM32,1307.21778677,OUT027
FDM09,1800.71252845,OUT013
FDZ47,1789.89078948,OUT013
FDM40,2753.38646098,OUT027
FDY48,1789.89078948,OUT017
NCM30,692.964030778,OUT045
FDX36,542.837518449,OUT010
DRF03,683.80989289,OUT017
FDN51,4186.12942035,OUT049
FDM57,1197.81991166,OUT049
FDB35,1789.89078948,OUT049
FDY13,1344.21882801,OUT027
FDA37,2477.42993307,OUT017
NCX53,2499.72428623,OUT017
FDD59,1789.89078948,OUT018
FDX10,122.842904747,OUT019
FDC03,3461.30527541,OUT018
FDW43,4026.28571223,OUT035
FDW10,3365.20579542,OUT046
FDY14,5869.25184573,OUT027
FDV43,738.61881465,OUT045
FDO40,2580.57436137,OUT013
FDP46,2753.38646098,OUT027
NCE43,447.713496191,OUT019
FDD05,2467.3584542,OUT035
FDJ60,447.713496191,OUT010
DRE27,1191.1268947,OUT018
FDO11,4149.29958105,OUT035
DRG11,2753.38646098,OUT027
FDK33,542.837518449,OUT010
DRM23,2595.7865269,OUT045
FDJ02,2753.38646098,OUT027
NCZ05,1192.95639128,OUT045
NCL30,3210.5158146,OUT013
FDZ19,3313.18081628,OUT018
FDM45,2467.3584542,OUT049
FDO36,2602.20298241,OUT046
NCK31,772.024117703,OUT045
DRJ37,2583.18291265,OUT045
FDP24,1789.89078948,OUT018
FDF46,1789.89078948,OUT013
FDX46,126.23416518,OUT019
NCL18,2611.66423433,OUT045
FDJ26,2615.59255083,OUT013
FDJ07,1789.89078948,OUT045
FDY15,2583.18291265,OUT013
DRG01,1172.5290072,OUT045
FDF58,1157.78944377,OUT045
FDZ14,317.058594537,OUT019
FDP31,1168.09689887,OUT049
FDH45,731.988821406,OUT013
FDA09,542.837518449,OUT010
FDW31,2611.66423433,OUT035
FDA57,693.682173815,OUT046
NCE55,3368.48494071,OUT035
FDC17,542.837518449,OUT019
FDC59,1273.40860111,OUT013
FDA22,3224.05165886,OUT013
FDK52,4024.26151097,OUT035
NCM26,2583.18291265,OUT046
NCT53,1800.71252845,OUT035
FDW45,2572.07118125,OUT018
NCI18,2615.59255083,OUT035
FDE38,3213.93963231,OUT018
FDF08,211.189770272,OUT019
FDY58,542.837518449,OUT010
FDF58,157.952467727,OUT019
FDX39,3889.46715493,OUT017
FDB44,3862.4310373,OUT049
FDF28,2477.42993307,OUT013
FDE39,2465.11099147,OUT013
FDT37,4067.67910886,OUT018
FDZ45,2611.66423433,OUT017
FDO40,2583.18291265,OUT035
FDM57,1349.10301231,OUT027
DRG36,3384.0013679,OUT017
FDY36,200.063859637,OUT010
DRL60,2753.38646098,OUT027
FDS25,316.89183701,OUT019
DRF49,2753.38646098,OUT027
FDP16,4107.08351724,OUT045
FDS60,2606.43890836,OUT049
FDU15,734.490885474,OUT027
FDK43,1789.89078948,OUT046
FDN25,971.657361935,OUT046
FDE53,1237.48504123,OUT049
FDB22,2583.18291265,OUT013
FDE39,2467.3584542,OUT017
FDX35,4000.01827544,OUT035
NCG54,3371.98320956,OUT049
FDH27,1800.71252845,OUT035
